anio_denuncia,generico,subgenerico,cantidad,ubigeo_pjfs,dpto_pjfs
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,21801,ancash
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,6,21801,ancash
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,21801,ancash
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,5,21801,ancash
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,48,21801,ancash
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,14,21801,ancash
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,8,21801,ancash
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,24,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,1,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,2,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,1,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,3,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,9,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,2,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,844,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,1,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,2,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,3,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,5,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,2,21801,ancash
2022,contra la administracion publica,delitos cometidos por particulares,1,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,41,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,40,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,6,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,5,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,4,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,20,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,12,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,3,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,39,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,1,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,1,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,1,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,1,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,42,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,1,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,36,21801,ancash
2022,contra la administracion publica,delitos contra la administracion de justicia,1,21801,ancash
2022,contra la conf.y.la.buen.fe.en.negocios,atentados contra el sistema crediticio,1,21801,ancash
2022,contra la conf.y.la.buen.fe.en.negocios,libramiento y cobro indebido,14,21801,ancash
2022,contra la conf.y.la.buen.fe.en.negocios,usura,1,21801,ancash
2022,contra la familia,atentados contra la patria potestad,63,21801,ancash
2022,contra la familia,atentados contra la patria potestad,86,21801,ancash
2022,contra la familia,matrimonios ilegales,5,21801,ancash
2022,contra la familia,matrimonios ilegales,1,21801,ancash
2022,contra la familia,omision de asistencia familiar,3521,21801,ancash
2022,contra la familia,omision de asistencia familiar,2,21801,ancash
2022,contra la fe publica,falsificacion de documentos en general,449,21801,ancash
2022,contra la fe publica,falsificacion de documentos en general,218,21801,ancash
2022,contra la fe publica,falsificacion de documentos en general,4,21801,ancash
2022,contra la fe publica,falsificacion de documentos en general,2,21801,ancash
2022,contra la fe publica,falsificacion de documentos en general,3,21801,ancash
2022,contra la fe publica,"falsificacion de sellos, timbres y marcas oficiales",3,21801,ancash
2022,contra la fe publica,"falsificacion de sellos, timbres y marcas oficiales",1,21801,ancash
2022,contra la humanidad,desaparicion forzada,35,21801,ancash
2022,contra la humanidad,discriminacion,11,21801,ancash
2022,contra la humanidad,tortura,2,21801,ancash
2022,contra la libertad,ofensas al pudor publico,10,21801,ancash
2022,contra la libertad,ofensas al pudor publico,2,21801,ancash
2022,contra la libertad,ofensas al pudor publico,6,21801,ancash
2022,contra la libertad,proxenetismo,4,21801,ancash
2022,contra la libertad,violacion de domicilio,91,21801,ancash
2022,contra la libertad,violacion de domicilio,4,21801,ancash
2022,contra la libertad,violacion de la intimidad,9,21801,ancash
2022,contra la libertad,violacion de la intimidad,16,21801,ancash
2022,contra la libertad,violacion de la libertad de expresion,1,21801,ancash
2022,contra la libertad,violacion de la libertad de trabajo,9,21801,ancash
2022,contra la libertad,violacion de la libertad de trabajo,5,21801,ancash
2022,contra la libertad,violacion de la libertad de trabajo,1,21801,ancash
2022,contra la libertad,violacion de la libertad personal,216,21801,ancash
2022,contra la libertad,violacion de la libertad personal,105,21801,ancash
2022,contra la libertad,violacion de la libertad personal,11,21801,ancash
2022,contra la libertad,violacion de la libertad personal,104,21801,ancash
2022,contra la libertad,violacion de la libertad personal,3,21801,ancash
2022,contra la libertad,violacion de la libertad personal,1,21801,ancash
2022,contra la libertad,violacion de la libertad personal,4,21801,ancash
2022,contra la libertad,violacion de la libertad personal,4,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,114,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,11,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,11,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,162,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,1,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,15,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,137,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,3,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,231,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,67,21801,ancash
2022,contra la libertad,violacion de la libertad sexual,15,21801,ancash
2022,contra la libertad,violacion del secreto de las comunicac.,1,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",3,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",4,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",154,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",208,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",3,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",8,21801,ancash
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,21801,ancash
2022,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",6,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,15,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,1008,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,4,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,23,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,2,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,1,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,21,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,2,21801,ancash
2022,contra la seguridad publica,delito de peligro comun,48,21801,ancash
2022,contra la tranquilidad publica,decreto ley 25475 (terrorismo),1,21801,ancash
2022,contra la tranquilidad publica,delitos contra la paz publica,3,21801,ancash
2022,contra la tranquilidad publica,delitos contra la paz publica,15,21801,ancash
2022,contra la tranquilidad publica,delitos contra la paz publica,3,21801,ancash
2022,contra la tranquilidad publica,delitos contra la paz publica,4,21801,ancash
2022,contra la tranquilidad publica,delitos contra la paz publica,3,21801,ancash
2022,contra la tranquilidad publica,delitos contra la paz publica,8,21801,ancash
2022,contra la vida/el cuerpo y la salud,aborto,1,21801,ancash
2022,contra la vida/el cuerpo y la salud,aborto,1,21801,ancash
2022,contra la vida/el cuerpo y la salud,aborto,2,21801,ancash
2022,contra la vida/el cuerpo y la salud,aborto,3,21801,ancash
2022,contra la vida/el cuerpo y la salud,contra la vida/el cuerpo y la salud (sin especificar delito subgenérico),2,21801,ancash
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,14,21801,ancash
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,5,21801,ancash
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,4,21801,ancash
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,13,21801,ancash
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,2,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,157,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,2,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,31,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,1,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,66,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,10,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,14,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,2,21801,ancash
2022,contra la vida/el cuerpo y la salud,homicidio,3,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,123,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,1000,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,338,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,724,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,2,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,855,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,4589,21801,ancash
2022,contra la vida/el cuerpo y la salud,lesiones,3,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,4,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,1,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,2,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,2,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,1,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,4,21801,ancash
2022,contra los derechos intelectuales,contra la propiedad industrial,19,21801,ancash
2022,contra los derechos intelectuales,contra la propiedad industrial,48,21801,ancash
2022,contra los derechos intelectuales,contra la propiedad industrial,2,21801,ancash
2022,contra los derechos intelectuales,contra los derechos de autor y conexos,1,21801,ancash
2022,contra los poderes del estado y orden constitucional,"rebelion , sedicion y motin",1,21801,ancash
2022,contra el orden financiero y monetario,lavado de activos,7,21801,ancash
2022,contra el orden financiero y monetario,lavado de activos,4,21801,ancash
2022,contra el orden financiero y monetario,lavado de activos,2,21801,ancash
2022,delitos tributarios,contrabando (d.aduan.),1,21801,ancash
2022,delitos tributarios,contrabando (d.aduan.),1,21801,ancash
2022,delitos tributarios,defraudación de rentas de aduana,3,21801,ancash
2022,delitos tributarios,defraudación de rentas de aduana,1,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,6,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,10,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,9,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,24,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,39,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,3,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,1,21801,ancash
2022,delitos ambientales,delitos contra los recursos naturales,2,21801,ancash
2022,delitos ambientales,delitos de contaminacion,26,21801,ancash
2022,delitos ambientales,delitos de contaminacion,2,21801,ancash
2022,delitos ambientales,delitos de contaminacion,4,21801,ancash
2022,delitos ambientales,delitos de contaminacion,2,21801,ancash
2022,delitos ambientales,delitos de contaminacion,36,21801,ancash
2022,delitos ambientales,responsabilidad funcional e información falsa,4,21801,ancash
2022,delitos ambientales,responsabilidad funcional e información falsa,4,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,1,21801,ancash
2022,contra la voluntad popular,delitos contra el derecho al sufragio,3,21801,ancash
2022,contra la seguridad publica,delitos contra datos y sistemas informaticos,1,21801,ancash
2022,contra la seguridad publica,delitos contra datos y sistemas informaticos,1,21801,ancash
2022,contra el patrimonio,delitos informaticos contra el patrimonio,253,21801,ancash
2022,contra la fe publica,delitos informaticos contra la fe publica,70,21801,ancash
2022,contra la dignidad humana,delitos informaticos contra la indemnidad y libertad sexuales,1,21801,ancash
contra la dignidad humana,contra la dignidad humana,delitos informaticos contra la intimidad y el secreto de las comunicaciones,contra la dignidad humana,contra la dignidad humana,contra la dignidad humana
2022,contra el honor,"injuria,calumnia y difamacion",1,120301,junin
2022,contra el honor,"injuria,calumnia y difamacion",1,120301,junin
2022,contra el honor,"injuria,calumnia y difamacion",1,120301,junin
2022,contra el orden economico,"acaparamiento, especulacion, adulteracion",1,120301,junin
2022,contra el orden economico,desempeño de actividades no autorizadas,3,120301,junin
2022,contra el orden financiero y monetario,delitos financieros,1,120301,junin
2022,contra el orden financiero y monetario,delitos monetarios,1,120301,junin
2022,contra el orden financiero y monetario,delitos monetarios,4,120301,junin
2022,contra el orden financiero y monetario,delitos monetarios,1,120301,junin
2022,contra el patrimonio,abigeato,5,120301,junin
2022,contra el patrimonio,apropiacion ilicita,91,120301,junin
2022,contra el patrimonio,apropiacion ilicita,2,120301,junin
2022,contra el patrimonio,apropiacion ilicita,1,120301,junin
2022,contra el patrimonio,contra el patrimonio (sin especificar delito subgenérico),13,120301,junin
2022,contra el patrimonio,daños,272,120301,junin
2022,contra el patrimonio,daños,58,120301,junin
2022,contra el patrimonio,daños,28,120301,junin
2022,contra el patrimonio,daños,8,120301,junin
2022,contra el patrimonio,estafa y otras defraudaciones,292,120301,junin
2022,contra el patrimonio,estafa y otras defraudaciones,11,120301,junin
2022,contra el patrimonio,estafa y otras defraudaciones,27,120301,junin
2022,contra el patrimonio,estafa y otras defraudaciones,1,120301,junin
2022,contra el patrimonio,extorsion,101,120301,junin
2022,contra el patrimonio,extorsion,1,120301,junin
2022,contra el patrimonio,fraude en la administr. de pers. jurid.,6,120301,junin
2022,contra el patrimonio,hurto,669,120301,junin
2022,contra el patrimonio,hurto,1743,120301,junin
2022,contra el patrimonio,hurto,4,120301,junin
2022,contra el patrimonio,hurto,38,120301,junin
2022,contra el patrimonio,receptacion,154,120301,junin
2022,contra el patrimonio,receptacion,94,120301,junin
2022,contra el patrimonio,robo,37,120301,junin
2022,contra el patrimonio,robo,509,120301,junin
2022,contra el patrimonio,usurpacion,269,120301,junin
2022,contra el patrimonio,usurpacion,5,120301,junin
2022,contra el patrimonio,usurpacion,127,120301,junin
2022,contra el patrimonio,usurpacion,11,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,86,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,68,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,4,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,113,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,1,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,70,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,10,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,18,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,1,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,4,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,6,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,7,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,52,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,7,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,120301,junin
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,17,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,3,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,2,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,11,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,5,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,444,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,3,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,1,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,3,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,1,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,3,120301,junin
2022,contra la administracion publica,delitos cometidos por particulares,1,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,14,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,2,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,4,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,6,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,4,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,12,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,1,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,3,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,16,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,2,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,14,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,3,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,7,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,1,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,1,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,3,120301,junin
2022,contra la administracion publica,delitos contra la administracion de justicia,2,120301,junin
2022,contra la conf.y.la.buen.fe.en.negocios,atentados contra el sistema crediticio,1,120301,junin
2022,contra la conf.y.la.buen.fe.en.negocios,libramiento y cobro indebido,3,120301,junin
2022,contra la conf.y.la.buen.fe.en.negocios,usura,1,120301,junin
2022,contra la familia,atentados contra la patria potestad,56,120301,junin
2022,contra la familia,atentados contra la patria potestad,77,120301,junin
2022,contra la familia,matrimonios ilegales,2,120301,junin
2022,contra la familia,omision de asistencia familiar,1748,120301,junin
2022,contra la familia,omision de asistencia familiar,3,120301,junin
2022,contra la fe publica,falsificacion de documentos en general,154,120301,junin
2022,contra la fe publica,falsificacion de documentos en general,67,120301,junin
2022,contra la fe publica,falsificacion de documentos en general,2,120301,junin
2022,contra la fe publica,falsificacion de documentos en general,1,120301,junin
2022,contra la fe publica,"falsificacion de sellos, timbres y marcas oficiales",1,120301,junin
2022,contra la humanidad,desaparicion forzada,46,120301,junin
2022,contra la humanidad,discriminacion,6,120301,junin
2022,contra la humanidad,genocidio,1,120301,junin
2022,contra la humanidad,tortura,1,120301,junin
2022,contra la libertad,ofensas al pudor publico,3,120301,junin
2022,contra la libertad,ofensas al pudor publico,4,120301,junin
2022,contra la libertad,ofensas al pudor publico,4,120301,junin
2022,contra la libertad,proxenetismo,2,120301,junin
2022,contra la libertad,proxenetismo,1,120301,junin
2022,contra la libertad,violacion de domicilio,53,120301,junin
2022,contra la libertad,violacion de domicilio,1,120301,junin
2022,contra la libertad,violacion de la intimidad,7,120301,junin
2022,contra la libertad,violacion de la intimidad,5,120301,junin
2022,contra la libertad,violacion de la intimidad,2,120301,junin
2022,contra la libertad,violacion de la libertad de trabajo,2,120301,junin
2022,contra la libertad,violacion de la libertad de trabajo,4,120301,junin
2022,contra la libertad,violacion de la libertad personal,45,120301,junin
2022,contra la libertad,violacion de la libertad personal,39,120301,junin
2022,contra la libertad,violacion de la libertad personal,12,120301,junin
2022,contra la libertad,violacion de la libertad personal,42,120301,junin
2022,contra la libertad,violacion de la libertad personal,1,120301,junin
2022,contra la libertad,violacion de la libertad sexual,197,120301,junin
2022,contra la libertad,violacion de la libertad sexual,6,120301,junin
2022,contra la libertad,violacion de la libertad sexual,6,120301,junin
2022,contra la libertad,violacion de la libertad sexual,360,120301,junin
2022,contra la libertad,violacion de la libertad sexual,2,120301,junin
2022,contra la libertad,violacion de la libertad sexual,133,120301,junin
2022,contra la libertad,violacion de la libertad sexual,4,120301,junin
2022,contra la libertad,violacion de la libertad sexual,152,120301,junin
2022,contra la libertad,violacion de la libertad sexual,51,120301,junin
2022,contra la libertad,violacion de la libertad sexual,3,120301,junin
2022,contra la libertad,violacion de la libertad sexual,3,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",5,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",4,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",7,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",110,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",6,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",27,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",18,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",3,120301,junin
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,120301,junin
2022,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",1,120301,junin
2022,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",6,120301,junin
2022,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",1,120301,junin
2022,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",12,120301,junin
2022,contra la seguridad publica,delito de peligro comun,3,120301,junin
2022,contra la seguridad publica,delito de peligro comun,949,120301,junin
2022,contra la seguridad publica,delito de peligro comun,20,120301,junin
2022,contra la seguridad publica,delito de peligro comun,5,120301,junin
2022,contra la seguridad publica,delito de peligro comun,4,120301,junin
2022,contra la seguridad publica,delito de peligro comun,1,120301,junin
2022,contra la seguridad publica,delito de peligro comun,33,120301,junin
2022,contra la tranquilidad publica,delitos contra la paz publica,11,120301,junin
2022,contra la tranquilidad publica,delitos contra la paz publica,6,120301,junin
2022,contra la tranquilidad publica,delitos contra la paz publica,4,120301,junin
2022,contra la tranquilidad publica,delitos contra la paz publica,1,120301,junin
2022,contra la tranquilidad publica,delitos contra la paz publica,7,120301,junin
2022,contra la tranquilidad publica,delitos contra la paz publica,1,120301,junin
2022,contra la vida/el cuerpo y la salud,aborto,10,120301,junin
2022,contra la vida/el cuerpo y la salud,aborto,1,120301,junin
2022,contra la vida/el cuerpo y la salud,aborto,5,120301,junin
2022,contra la vida/el cuerpo y la salud,aborto,2,120301,junin
2022,contra la vida/el cuerpo y la salud,contra la vida/el cuerpo y la salud (sin especificar delito subgenérico),6,120301,junin
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,3,120301,junin
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,3,120301,junin
2022,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,5,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,220,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,2,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,22,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,83,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,4,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,1,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,13,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,1,120301,junin
2022,contra la vida/el cuerpo y la salud,homicidio,12,120301,junin
2022,contra la vida/el cuerpo y la salud,lesiones,113,120301,junin
2022,contra la vida/el cuerpo y la salud,lesiones,724,120301,junin
2022,contra la vida/el cuerpo y la salud,lesiones,623,120301,junin
2022,contra la vida/el cuerpo y la salud,lesiones,1,120301,junin
2022,contra la vida/el cuerpo y la salud,lesiones,11,120301,junin
2022,contra la vida/el cuerpo y la salud,lesiones,3800,120301,junin
2022,contra la vida/el cuerpo y la salud,lesiones,42,120301,junin
2022,contra la voluntad popular,delitos contra el derecho al sufragio,2,120301,junin
2022,contra la voluntad popular,delitos contra el derecho al sufragio,3,120301,junin
2022,contra la voluntad popular,delitos contra el derecho al sufragio,1,120301,junin
2022,contra el orden financiero y monetario,lavado de activos,4,120301,junin
2022,contra el orden financiero y monetario,lavado de activos,1,120301,junin
2022,delitos tributarios,circunstancias agravantes,1,120301,junin
2022,delitos tributarios,receptación aduanera,1,120301,junin
2022,delitos ambientales,delitos contra los recursos naturales,134,120301,junin
2022,delitos ambientales,delitos contra los recursos naturales,1,120301,junin
2022,delitos ambientales,delitos contra los recursos naturales,97,120301,junin
2022,delitos ambientales,delitos contra los recursos naturales,17,120301,junin
2022,delitos ambientales,delitos contra los recursos naturales,2,120301,junin
2022,delitos ambientales,delitos contra los recursos naturales,32,120301,junin
2022,delitos ambientales,delitos contra los recursos naturales,212,120301,junin
2022,delitos ambientales,delitos de contaminacion,18,120301,junin
2022,delitos ambientales,delitos de contaminacion,4,120301,junin
2022,delitos ambientales,delitos de contaminacion,13,120301,junin
2022,delitos ambientales,delitos de contaminacion,1,120301,junin
2022,delitos ambientales,responsabilidad funcional e información falsa,3,120301,junin
2022,contra la voluntad popular,delitos contra el derecho al sufragio,2,120301,junin
